,overall,ball_control,reactions
15031,60,59,43
15032,60,59,50
15033,60,58,54
15034,60,61,60
15035,60,60,43
15036,60,62,45
15037,60,55,59
15038,60,72,49
15039,60,63,55
15040,60,41,56
15041,60,56,61
15042,60,61,46
15043,60,44,55
15044,60,60,60
15045,60,39,49
15046,60,54,55
15047,60,62,59
15048,60,40,47
15050,60,61,63
15051,60,52,57
15052,60,65,48
15053,60,62,54
15054,60,61,44
15055,60,63,53
15056,60,58,53
15057,60,58,64
15058,60,60,56
15059,60,60,55
15061,60,62,53
15062,60,62,60
15063,60,57,50
15064,60,52,63
15065,60,52,51
15066,60,59,63
15067,60,53,61
15068,60,42,51
15069,60,62,57
15070,60,52,64
15071,60,60,58
15073,60,61,54
15074,60,62,66
15075,60,68,54
15076,60,64,49
15077,60,67,52
15078,60,64,66
15079,60,59,49
15081,60,62,70
15083,60,55,64
15084,60,65,47
15085,60,60,56
15086,60,60,50
15087,60,36,54
15088,60,65,55
15090,60,61,55
15091,60,56,48
15092,60,64,56
15093,60,55,57
15094,60,60,40
15095,60,36,51
15097,60,63,58
15098,60,53,46
15099,59,42,51
15100,59,55,52
15102,59,49,53
15103,59,35,42
15104,59,37,49
15105,59,57,44
15106,59,38,51
15107,59,57,55
15108,59,61,50
15109,59,60,64
15110,59,61,51
15111,59,64,55
15112,59,65,40
15113,59,63,48
15114,59,58,61
15115,59,43,55
15118,59,59,36
15119,59,61,50
15120,59,46,54
15121,59,60,52
15122,59,55,59
15123,59,59,52
15124,59,53,54
15125,59,60,46
15126,59,57,57
15127,59,58,45
15128,59,57,56
15129,59,61,58
15130,59,56,49
15131,59,58,57
15132,59,50,51
15133,59,60,50
15134,59,56,58
15135,59,58,54
15136,59,66,57
15137,59,57,58
15138,59,64,49
15139,59,62,56
15140,59,51,62
15143,59,55,52
15144,59,67,56
15145,59,54,59
15147,59,57,54
15148,59,54,55
15149,59,65,61
15150,59,46,49
15151,59,56,51
15152,59,51,54
15153,59,57,59
15154,59,62,49
15155,59,61,58
15156,59,42,52
15157,59,43,60
15158,59,50,64
15159,59,61,53
15161,59,64,44
15162,59,59,56
15163,59,51,56
15164,59,51,59
15165,59,52,58
15166,59,58,46
15167,59,54,53
15168,59,63,55
15170,59,70,46
15171,59,60,58
15172,59,55,56
15173,59,53,59
15174,59,53,51
15175,59,59,57
15176,59,48,58
15178,59,61,55
15179,59,60,59
15180,59,59,56
15181,59,58,60
15182,59,64,56
15183,59,56,51
15184,59,54,51
15185,59,56,55
15186,59,66,45
15187,59,53,51
15188,59,59,56
15189,59,63,52
15190,59,51,49
15191,59,58,47
15192,59,46,42
15193,59,53,54
15194,59,58,57
15195,59,60,55
15196,59,58,61
15197,59,51,41
15198,59,63,58
15200,59,40,48
15201,59,52,51
15202,59,57,57
15203,59,57,54
15207,59,61,56
15208,59,46,47
15209,59,45,47
15210,59,35,52
15211,59,38,50
15212,59,52,55
15214,59,63,56
15215,59,64,55
15216,59,60,53
15217,59,29,47
15218,59,51,57
15219,59,55,60
15220,59,48,57
15221,59,42,50
15223,59,60,55
15225,59,56,57
15226,59,56,55
15227,59,56,57
15228,59,57,54
15229,59,60,54
15230,59,63,64
15232,59,46,52
15233,59,60,57
15234,59,59,55
15235,59,58,43
15236,59,66,56
15237,59,60,59
15238,59,55,52
15239,59,60,49
15240,59,56,56
15242,59,66,41
15243,59,60,57
15244,59,55,49
15246,59,61,72
15247,59,58,52
15248,59,63,40
15250,59,57,58
15251,59,58,59
15252,59,34,49
15253,59,58,52
15254,59,56,49
15255,59,60,46
15256,59,60,43
15257,59,57,46
15258,59,60,59
15259,59,51,57
15260,59,52,58
15261,59,64,53
15262,59,63,40
15263,59,53,60
15264,59,56,59
15265,59,45,54
15266,59,58,47
15268,59,60,63
15269,59,66,55
15270,59,43,51
15271,59,55,53
15272,59,59,53
15273,59,58,53
15274,59,43,63
15275,59,39,54
15276,59,34,47
15277,59,63,53
15279,59,57,56
15280,59,59,55
15281,59,60,49
15282,59,56,61
15283,59,53,40
15284,59,57,51
15285,59,44,54
15286,59,58,59
15287,59,60,51
15288,59,61,31
15289,59,55,54
15290,59,60,41
15291,59,64,49
15292,59,52,47
15293,59,53,56
15294,59,58,50
15295,59,57,49
15296,59,66,56
15297,59,31,44
15298,59,54,58
15299,59,56,58
15300,59,53,46
15301,59,55,46
15304,59,60,54
15306,59,62,62
15307,59,57,56
15308,59,67,44
15309,59,56,58
15310,59,45,50
15311,59,55,47
15312,59,56,53
15313,59,55,51
15314,59,65,54
15315,59,48,55
15316,59,57,53
15317,59,58,60
15318,59,54,55
15319,59,59,51
15321,59,58,50
15322,59,43,53
15323,59,58,57
15324,59,52,54
15325,59,57,50
15326,59,55,51
15327,59,60,51
15328,59,35,52
15329,59,42,57
15330,59,63,55
15331,59,58,56
15333,59,44,49
15334,59,56,58
15335,59,54,58
15336,59,62,63
15337,59,50,55
15338,59,60,60
15339,59,45,51
15340,59,62,45
15342,59,60,51
15343,59,42,57
15345,59,59,59
15346,59,54,54
15347,59,53,45
15348,59,59,55
15349,59,63,58
15350,59,45,55
15351,59,59,52
15352,59,47,55
15353,59,38,59
15354,59,54,54
15355,59,60,57
15356,59,51,58
15357,59,53,50
15358,59,47,63
15359,59,56,55
15360,59,63,58
15361,59,59,55
15362,59,32,54
15364,59,57,56
15365,59,59,62
15366,59,65,50
15368,59,57,52
15369,59,56,51
15370,59,59,49
15372,59,63,52
15373,59,53,59
15374,59,61,49
15375,59,54,52
15377,59,50,57
15378,59,46,49
15379,59,62,46
15380,59,43,57
15382,59,60,56
15383,59,60,59
15385,59,57,48
15386,59,57,56
15387,59,55,55
15388,59,61,46
15389,59,32,54
15390,59,61,50
15391,59,57,57
15392,59,58,33
15393,59,63,60
15394,59,61,54
15395,59,65,48
15396,59,59,56
15397,59,61,54
15398,59,58,56
15399,59,37,51
15400,59,52,63
15401,59,58,54
15402,59,67,49
15407,59,53,54
15408,59,57,48
15409,59,54,49
15410,59,63,55
15411,59,54,40
15412,59,60,67
15413,59,54,52
15414,59,40,65
15415,59,42,46
15416,59,57,56
15418,59,57,45
15419,59,62,50
15420,59,57,54
15421,59,65,45
15422,59,39,53
15423,59,57,52
15424,59,60,46
15425,59,56,48
15426,59,56,51
15427,59,65,58
15428,59,46,56
15429,59,59,58
15430,59,64,60
15432,59,56,53
15434,59,63,65
15435,59,67,54
15436,59,64,42
15437,59,47,48
15438,59,61,51
15439,59,59,57
15440,59,62,46
15442,59,55,56
15443,59,54,51
15444,59,46,54
15445,59,65,44
15446,59,55,48
15447,59,62,46
15449,59,54,59
15451,59,61,49
15452,59,54,37
15453,59,56,49
15454,59,57,57
15455,59,59,56
15456,59,49,54
15457,59,60,54
15458,59,43,49
15459,59,33,52
15460,59,55,56
15461,59,64,53
15462,59,62,46
15463,59,56,60
15464,59,61,49
15465,59,48,54
15466,59,57,67
15467,59,37,53
15468,59,58,65
15469,59,59,54
15470,59,55,42
15471,59,53,53
15472,59,48,63
15473,59,58,64
15474,59,60,65
15475,59,54,62
15476,59,59,60
15477,59,26,46
15478,59,40,56
15479,59,61,58
15480,59,62,55
15482,59,56,52
15483,59,55,49
15484,59,58,42
15485,59,34,56
15486,59,55,57
15487,59,63,58
15488,59,55,50
15489,59,63,45
15491,59,65,58
15492,59,59,53
15494,59,59,53
15495,59,56,56
15497,59,55,62
15498,59,60,56
15499,59,57,54
15500,59,60,56
15501,59,59,63
15502,59,51,59
15503,59,63,51
15505,59,59,50
15506,59,61,63
15507,59,41,42
15508,59,55,55
15509,59,52,49
15511,59,63,60
15512,59,57,57
15513,59,60,57
15514,59,57,59
15515,59,57,56
15516,59,57,51
15518,59,59,49
15519,59,59,48
15520,59,60,60
15522,59,54,58
15523,59,58,62
15524,59,61,42
15527,59,55,47
15528,59,56,60
15531,59,63,51
15532,59,45,56
15533,59,59,54
15534,59,65,57
15535,59,66,43
15537,59,48,47
15538,59,60,63
15539,59,41,58
15540,59,56,56
15541,59,56,62
15542,59,55,51
15544,59,56,45
15545,59,60,56
15546,59,60,47
15547,59,41,52
15549,59,63,50
15550,59,60,58
15551,59,54,55
15552,59,61,51
15553,59,55,55
15554,59,48,50
15557,59,57,52
15559,59,58,46
15560,59,61,52
15561,59,62,59
15562,59,52,50
15563,59,59,46
15565,59,57,62
15566,59,62,48
15567,59,60,56
15568,59,53,59
15569,59,42,51
15570,59,59,40
15571,59,64,52
15572,59,53,54
15573,59,58,62
15574,59,55,60
15575,59,49,52
15577,59,45,59
15578,59,45,49
15579,59,60,50
15580,59,52,50
15581,59,64,57
15584,59,57,54
15586,59,61,52
15587,59,63,53
15589,59,66,41
15591,59,63,56
15594,59,54,52
15595,59,55,50
15596,59,57,49
15597,59,60,49
15598,59,63,53
15600,59,60,58
15601,59,63,53
15603,59,49,61
15605,59,66,42
15606,59,56,55
15607,59,61,57
15608,59,64,50
15609,59,52,45
15610,59,56,55
15612,59,61,58
15614,59,68,51
15615,59,63,45
15617,58,65,53
15618,58,40,57
15619,58,62,50
15620,58,25,52
15621,58,58,44
15622,58,57,48
15623,58,45,51
15624,58,57,55
15625,58,33,54
15626,58,58,59
15627,58,54,57
15628,58,57,66
15629,58,48,49
15630,58,55,63
15633,58,59,50
15634,58,61,47
15635,58,56,47
15637,58,60,59
15638,58,53,54
15639,58,47,56
15640,58,54,50
15642,58,59,50
15644,58,55,63
15645,58,60,55
15646,58,63,52
15647,58,62,46
15648,58,53,53
15651,58,57,46
15652,58,56,56
15653,58,56,54
15654,58,57,59
15655,58,32,58
15656,58,33,45
15657,58,56,58
15658,58,49,52
15659,58,60,53
15660,58,52,51
15661,58,49,57
15662,58,58,54
15663,58,52,53
15664,58,57,60
15665,58,61,57
15666,58,50,56
15667,58,60,61
15668,58,61,50
15669,58,58,56
15672,58,55,59
15673,58,42,53
15676,58,57,43
15677,58,58,62
15678,58,57,56
15679,58,54,60
15680,58,62,52
15681,58,61,57
15682,58,56,50
15683,58,49,54
15684,58,55,53
15689,58,49,55
15690,58,58,56
15691,58,64,57
15692,58,60,43
15693,58,53,41
15694,58,64,55
15695,58,52,52
15696,58,54,45
15698,58,51,52
15699,58,48,51
15700,58,46,48
15701,58,64,57
15702,58,51,54
15703,58,55,57
15704,58,62,47
15705,58,55,52
15706,58,51,58
15707,58,31,50
15708,58,58,49
15709,58,56,46
15710,58,56,58
15711,58,52,58
15712,58,57,51
15713,58,38,44
15715,58,39,56
15716,58,58,59
15717,58,55,53
15718,58,56,51
15719,58,30,50
15720,58,38,42
15722,58,47,49
15723,58,60,52
15724,58,56,55
15725,58,40,41
15726,58,57,50
15727,58,61,52
15729,58,58,51
15730,58,50,54
15731,58,41,51
15732,58,57,57
15733,58,51,65
15734,58,58,55
15735,58,36,55
15736,58,52,65
15737,58,55,52
15738,58,36,47
15739,58,60,54
15740,58,45,52
15741,58,46,50
15742,58,53,49
15743,58,70,42
15744,58,60,57
15745,58,46,53
15746,58,51,47
15747,58,60,45
15748,58,45,57
15750,58,59,52
15751,58,60,48
15752,58,61,41
15753,58,43,56
15754,58,54,59
15755,58,54,51
15756,58,62,58
15757,58,57,59
15759,58,65,43
15761,58,59,57
15764,58,58,64
15766,58,55,53
15767,58,58,45
15768,58,39,55
15769,58,49,48
15770,58,54,47
15771,58,44,54
15773,58,59,55
15774,58,54,54
15775,58,31,51
15776,58,62,40
15777,58,44,56
15778,58,56,52
15780,58,49,58
15781,58,46,54
15782,58,58,44
15783,58,54,52
15784,58,48,43
15785,58,41,51
15786,58,51,47
15787,58,54,50
15788,58,56,52
15789,58,55,59
15790,58,53,51
15791,58,61,50
15792,58,58,56
15793,58,54,51
15794,58,58,57
15795,58,58,47
15796,58,58,39
15797,58,31,52
15798,58,52,62
15799,58,33,48
15800,58,55,46
15801,58,61,53
15802,58,65,56
15803,58,55,49
15805,58,54,45
15808,58,49,56
15809,58,62,51
15810,58,48,53
15811,58,57,49
15812,58,48,50
15813,58,60,51
15814,58,56,50
15815,58,60,45
15816,58,49,50
15817,58,68,59
15818,58,54,47
15819,58,40,54
15820,58,57,54
15821,58,48,57
15824,58,58,49
15825,58,32,41
15827,58,64,55
15828,58,62,49
15829,58,55,58
15831,58,49,54
15832,58,53,53
15833,58,59,54
15834,58,54,55
15835,58,54,51
15836,58,55,58
15837,58,59,48
15838,58,47,56
15839,58,64,51
15840,58,55,54
15841,58,62,51
15842,58,45,51
15843,58,60,56
15844,58,42,43
15845,58,58,51
15846,58,60,57
15847,58,44,52
15848,58,45,53
15849,58,62,50
15852,58,50,52
15853,58,55,59
15854,58,60,51
15855,58,59,49
15856,58,49,56
15857,58,51,57
15858,58,61,53
15859,58,41,55
15860,58,56,57
15861,58,64,46
15862,58,58,52
15863,58,57,48
15865,58,57,53
15866,58,63,55
15867,58,63,59
15868,58,61,52
15869,58,60,55
15870,58,30,60
15871,58,59,55
15873,58,58,44
15874,58,53,53
15875,58,32,53
15876,58,66,67
15877,58,54,50
15878,58,55,48
15879,58,65,50
15880,58,61,54
15881,58,45,53
15882,58,69,37
15886,58,45,52
15887,58,59,64
15889,58,43,50
15890,58,58,50
15892,58,51,48
15893,58,64,54
15894,58,58,55
15895,58,40,45
15896,58,45,50
15897,58,30,48
15899,58,58,52
15900,58,55,49
15901,58,50,49
15902,58,38,57
15904,58,44,46
15905,58,58,56
15907,58,60,48
15908,58,55,64
15909,58,54,47
15910,58,58,64
15911,58,59,59
15914,58,54,45
15915,58,56,49
15916,58,68,54
15917,58,41,61
15918,58,59,53
15919,58,55,63
15920,58,56,55
15922,58,62,64
15923,58,56,54
15924,58,57,58
15925,58,34,46
15927,58,56,59
15928,58,50,55
15929,58,35,47
15930,58,58,44
15931,58,56,53
15933,58,38,50
15934,58,55,52
15936,58,62,58
15937,58,52,59
15938,58,63,56
15939,58,39,50
15940,58,63,61
15941,58,49,65
15942,58,60,57
15943,58,51,64
15944,58,61,55
15945,58,26,42
15947,58,54,54
15948,58,60,55
15949,58,49,53
15950,58,55,51
15951,58,49,65
15952,58,54,58
15953,58,57,50
15954,58,58,57
15956,58,35,45
15957,58,61,63
15958,58,53,45
15959,58,47,49
15960,58,59,55
15961,58,61,39
15962,58,55,49
15964,58,61,55
15965,58,60,59
15966,58,40,51
15967,58,55,49
15968,58,50,54
15969,58,58,48
15970,58,58,54
15971,58,64,53
15972,58,37,51
15973,58,55,54
15974,58,57,52
15976,58,56,48
15978,58,64,59
15979,58,45,56
15980,58,55,57
15981,58,55,51
15982,58,61,50
15985,58,48,60
15986,58,55,59
15988,58,46,49
15989,58,45,54
15990,58,60,55
15991,58,52,53
15993,58,57,55
15994,58,53,50
15995,58,37,59
15996,58,40,55
15997,58,58,55
15998,58,60,52
15999,58,67,46
16000,58,50,45
16001,58,57,55
16002,58,41,55
16004,58,51,57
16005,58,60,46
16006,58,38,56
16008,58,64,50
16009,58,53,65
16010,58,54,58
16011,58,62,50
16012,58,60,54
16014,58,38,53
16015,58,53,55
16016,58,58,54
16017,58,55,59
16018,58,45,57
16019,58,60,57
16020,58,66,57
16021,58,59,61
16022,58,57,54
16023,58,57,67
16024,58,34,51
16025,58,36,48
16026,58,59,62
16027,58,42,48
16028,58,56,45
16029,58,60,51
16030,58,51,51
16031,58,54,58
16032,58,48,49
16033,58,62,47
16034,58,50,60
16035,58,41,53
16036,58,66,35
16037,58,60,52
16038,58,54,53
16039,58,49,63
16040,58,62,47
16042,58,49,54
16044,58,36,52
16045,58,58,47
16047,58,58,64
16048,58,53,48
16049,58,60,54
16050,58,63,57
16051,58,48,53
16052,58,46,49
16053,58,63,49
16054,58,57,51
16055,58,54,59
16056,58,61,61
16057,58,60,51
16058,58,50,50
16059,58,57,52
16060,58,58,53
16061,58,54,55
16063,57,55,44
16064,57,56,56
16066,57,62,51
16067,57,53,54
16068,57,26,54
16069,57,56,53
16070,57,50,47
16071,57,55,55
16072,57,56,51
16073,57,52,50
16075,57,50,51
16076,57,41,53
16077,57,58,50
16078,57,53,51
16079,57,60,60
16082,57,53,51
16084,57,59,48
16085,57,59,56
16086,57,63,61
16087,57,58,52
16088,57,53,51
16089,57,48,54
16090,57,62,57
16091,57,58,50
16092,57,53,55
16093,57,56,53
16094,57,47,56
16095,57,58,52
16096,57,37,57
16097,57,62,61
16099,57,42,42
16100,57,54,56
16101,57,48,56
16102,57,61,42
16104,57,37,48
16105,57,45,49
16106,57,56,58
16108,57,53,44
16109,57,61,54
16110,57,40,42
16111,57,52,46
16112,57,58,55
16114,57,60,52
16115,57,38,43
16116,57,45,53
16117,57,57,54
16118,57,60,50
16119,57,60,52
16120,57,56,50
16121,57,57,56
16122,57,62,56
16123,57,57,48
16124,57,60,44
16125,57,60,49
16126,57,54,60
16127,57,56,53
16128,57,52,49
16129,57,34,57
16130,57,58,52
16131,57,58,58
16132,57,25,56
16133,57,55,57
16135,57,58,46
16137,57,58,59
16138,57,58,52
16139,57,57,55
16140,57,57,62
16142,57,44,53
16143,57,60,60
16144,57,56,56
16146,57,58,54
16148,57,46,57
16149,57,58,53
16150,57,54,51
16151,57,57,50
16152,57,51,50
16153,57,51,56
16154,57,61,54
16156,57,51,54
16157,57,60,58
16160,57,54,54
16161,57,55,51
16163,57,57,52
16164,57,42,41
16165,57,53,43
16167,57,51,52
16168,57,60,53
16169,57,58,47
16172,57,51,43
16173,57,63,52
16174,57,54,50
16175,57,54,47
16177,57,52,52
16178,57,63,62
16179,57,50,53
16180,57,59,44
16181,57,42,53
16182,57,58,37
16183,57,60,51
16184,57,50,47
16185,57,49,52
16186,57,54,55
16187,57,62,52
16188,57,62,55
16189,57,54,55
16191,57,55,55
16193,57,59,48
16194,57,49,52
16195,57,58,35
16196,57,55,49
16197,57,42,58
16198,57,33,54
16199,57,61,45
16200,57,58,51
16201,57,55,50
16202,57,54,55
16203,57,59,52
16205,57,57,50
16206,57,57,46
16207,57,34,50
16208,57,57,41
16209,57,63,50
16210,57,62,40
16211,57,56,54
16212,57,56,57
16213,57,57,55
16214,57,61,54
16215,57,35,57
16216,57,57,46
16219,57,61,44
16220,57,43,55
16222,57,61,55
16223,57,50,53
16224,57,56,52
16225,57,52,45
16226,57,60,48
16227,57,54,58
16228,57,49,48
16231,57,52,55
16232,57,50,57
16233,57,49,46
16234,57,43,55
16235,57,54,48
16236,57,63,46
16237,57,55,51
16238,57,60,56
16239,57,56,44
16241,57,51,41
16244,57,54,43
16246,57,31,58
16247,57,61,40
16248,57,49,49
16249,57,62,47
16250,57,54,55
16251,57,60,43
16253,57,42,49
16254,57,59,57
16255,57,55,50
16256,57,52,51
16259,57,58,59
16260,57,29,61
16261,57,59,53
16262,57,63,48
16264,57,60,38
16265,57,58,49
16266,57,54,57
16268,57,59,52
16269,57,62,53
16270,57,40,49
16271,57,60,46
16272,57,61,55
16273,57,41,54
16274,57,61,55
16275,57,58,50
16277,57,54,51
16278,57,54,54
16279,57,60,54
16280,57,36,59
16281,57,52,55
16284,57,60,39
16285,57,61,49
16286,57,57,47
16287,57,32,50
16288,57,61,50
16289,57,35,49
16290,57,57,59
16291,57,52,50
16292,57,49,50
16293,57,35,50
16294,57,55,57
16295,57,51,53
16296,57,58,63
16297,57,44,54
16298,57,56,66
16299,57,60,53
16300,57,51,39
16301,57,61,57
16302,57,56,54
16303,57,49,53
16304,57,47,49
16305,57,53,55
16306,57,57,52
16307,57,54,55
16308,57,62,43
16309,57,61,52
16310,57,42,50
16311,57,56,51
16312,57,57,51
16313,57,50,58
16314,57,52,57
16315,57,35,44
16316,57,50,53
16317,57,58,52
16318,57,55,53
16320,57,60,45
16321,57,55,60
16322,57,64,59
16324,57,36,49
16325,57,56,41
16326,57,58,49
16327,57,56,54
16328,57,60,52
16329,57,33,53
16330,57,61,60
16331,57,44,62
16332,57,58,51
16333,57,54,49
16335,57,60,45
16336,57,53,55
16337,57,59,49
16338,57,55,57
16339,57,59,41
16340,57,56,51
16341,57,64,52
16342,57,50,53
16343,57,60,52
16344,57,56,48
16345,57,43,55
16346,57,60,52
16347,57,65,55
16348,57,61,41
16349,57,57,43
16350,57,53,55
16351,57,59,43
16352,57,61,52
16353,57,68,50
16354,57,63,57
16355,57,57,47
16356,57,33,52
16357,57,53,57
16358,57,64,57
16359,57,56,45
16360,57,49,59
16361,57,48,59
16362,57,32,49
16363,57,60,49
16364,57,32,52
16367,57,58,49
16368,57,34,42
16369,57,57,41
16370,57,60,35
16371,57,33,57
16372,57,54,56
16373,57,57,54
16374,57,61,49
16375,57,51,50
16376,57,49,54
16377,57,60,51
16378,57,40,48
16379,57,52,58
16380,57,49,54
16381,57,55,51
16382,57,49,49
16383,57,62,47
16384,57,57,57
16385,57,58,54
16386,57,46,48
16389,57,58,43
16390,57,56,65
16391,57,55,53
16393,57,61,60
16395,57,58,60
16396,57,58,51
16397,57,56,45
16398,57,64,69
16399,57,57,54
16400,57,63,54
16402,57,39,51
16404,57,56,54
16405,57,60,57
16406,57,52,57
16407,57,43,48
16408,57,48,51
16409,57,41,53
16410,57,56,54
16411,57,52,60
16413,57,52,55
16414,57,59,57
16415,57,55,56
16416,57,55,45
16417,57,48,60
16420,57,49,48
16421,57,54,49
16422,57,49,51
16423,57,32,45
16424,57,56,50
16425,57,33,50
16426,57,51,56
16427,57,56,43
16428,57,42,44
16429,57,56,53
16430,57,51,53
16431,57,60,47
16432,57,58,45
16434,57,56,49
16435,57,59,51
16436,57,47,49
16437,57,59,52
16438,57,55,49
16439,56,56,53
16441,56,58,53
16444,56,57,51
16445,56,55,37
16446,56,55,53
16449,56,63,49
16450,56,56,62
16452,56,45,49
16453,56,58,60
16456,56,61,55
16457,56,60,49
16458,56,50,42
16459,56,57,59
16460,56,48,54
16461,56,63,48
16462,56,40,55
16463,56,30,50
16464,56,57,50
16465,56,58,56
16466,56,37,52
16467,56,63,55
16468,56,51,58
16470,56,57,47
16471,56,58,51
16473,56,58,51
16474,56,45,54
16476,56,61,48
16477,56,58,47
16478,56,56,51
16479,56,53,56
16480,56,55,51
16482,56,61,54
16483,56,58,54
16484,56,53,42
16485,56,58,55
16487,56,55,56
16488,56,62,61
16489,56,56,51
16490,56,59,56
16491,56,54,42
16492,56,57,51
16494,56,60,53
16495,56,55,54
16496,56,49,44
16497,56,59,52
16498,56,50,58
16499,56,51,48
16500,56,57,43
16501,56,55,48
16502,56,45,53
16503,56,59,56
16504,56,56,48
16505,56,44,44
16506,56,52,52
16507,56,58,61
16508,56,50,38
16509,56,41,54
16510,56,53,55
16511,56,50,53
16512,56,54,53
16513,56,54,58
16514,56,59,55
16515,56,58,53
16516,56,52,40
16517,56,38,44
16519,56,56,48
16520,56,60,49
16521,56,60,49
16522,56,61,54
16524,56,49,47
16525,56,54,49
16526,56,58,52
16528,56,24,46
16529,56,33,52
16531,56,58,55
16532,56,52,53
16533,56,57,55
16534,56,64,36
16535,56,58,48
16536,56,55,56
16537,56,30,44
16539,56,57,48
16541,56,50,52
16542,56,53,55
16543,56,59,51
16544,56,55,48
16546,56,56,46
16547,56,61,48
16548,56,55,49
16549,56,63,44
16550,56,64,56
16552,56,47,52
16553,56,33,46
16554,56,57,60
16555,56,56,65
16556,56,30,48
16557,56,63,46
16558,56,62,42
16559,56,49,53
16560,56,60,49
16561,56,36,51
16562,56,58,63
16563,56,32,50
16564,56,58,52
16565,56,54,54
16567,56,59,44
16568,56,57,44
16569,56,56,49
16570,56,54,57
16572,56,56,49
16574,56,48,55
16575,56,55,53
16576,56,34,44
16579,56,40,46
16581,56,60,52
16583,56,53,52
16584,56,58,54
16585,56,52,51
16587,56,32,55
16588,56,53,52
16589,56,36,50
16590,56,54,54
16591,56,51,49
16592,56,61,47
16593,56,51,55
16594,56,45,53
16595,56,51,54
16596,56,39,45
16597,56,55,44
16598,56,49,47
16599,56,55,48
16600,56,33,50
16601,56,57,49
16602,56,53,49
16603,56,55,49
16604,56,55,52
16605,56,52,50
16606,56,57,47
16607,56,56,51
16608,56,54,52
16609,56,60,53
16610,56,53,54
16611,56,62,55
16612,56,48,54
16613,56,40,47
16614,56,56,50
16615,56,31,47
16616,56,60,39
16617,56,57,54
16619,56,58,52
16620,56,52,58
16621,56,61,55
16622,56,46,50
16623,56,35,42
16625,56,54,55
16626,56,58,43
16627,56,53,56
16629,56,54,58
16631,56,43,51
16632,56,56,56
16633,56,59,65
16634,56,48,45
16635,56,53,47
16636,56,59,52
16637,56,57,55
16641,56,56,52
16643,56,45,50
16644,56,62,44
16645,56,51,44
16647,56,58,53
16648,56,59,53
16649,56,58,56
16650,56,56,52
16651,56,55,55
16652,56,35,49
16653,56,54,55
16654,56,58,52
16655,56,52,40
16656,56,53,51
16657,56,51,54
16658,56,52,61
16659,56,37,60
16660,56,51,52
16661,56,60,50
16663,56,57,63
16664,56,54,40
16665,56,49,51
16666,56,52,46
16668,56,50,53
16669,56,56,51
16670,56,58,53
16671,56,31,42
16672,56,55,70
16673,56,58,45
16674,56,57,53
16676,56,55,53
16677,56,59,49
16678,56,52,55
16679,56,54,51
16680,56,54,58
16681,56,43,48
16682,56,49,45
16683,56,55,47
16684,56,31,47
16686,56,25,41
16687,56,42,55
16688,56,56,46
16689,56,60,47
16690,56,59,54
16691,56,52,52
16692,56,61,57
16693,56,45,53
16694,56,54,54
16695,56,44,53
16696,56,61,51
16697,56,32,53
16698,56,54,49
16699,56,52,45
16700,56,63,51
16701,56,52,53
16702,56,57,52
16703,56,35,50
16704,56,51,57
16705,56,49,54
16706,56,45,58
16708,56,58,50
16710,56,55,50
16711,56,52,40
16712,56,57,51
16714,56,60,45
16715,56,55,57
16717,56,52,51
16718,56,62,39
16719,56,56,45
16720,56,57,52
16722,56,52,51
16724,56,47,54
16725,56,56,51
16726,56,59,51
16728,56,52,50
16729,56,59,71
16730,56,55,52
16732,56,57,52
16734,56,52,57
16735,56,45,45
16736,56,41,55
16737,56,32,47
16738,56,57,42
